Node# CityName Population Elevation
771 EastMelynaside 5896754 788.0
772 Goldabury 39053604 2072.0
773 Geovannibury 8507486 514.0
774 NorthPaulaside 5519686 1224.0
775 Metzport 36585994 3154.0
776 Hudsonfurt 462752 3515.0
777 Deannaland 9312976 99.0
778 Willmouth 12140294 3992.0
779 SouthJoanyburgh 34629279 1497.0
780 Boganberg 1778242 3636.0
781 Brendenstad 27959955 1217.0
782 Jaceview 37675899 1118.0
783 NewEtha 22497218 3927.0
784 Madalineshire 48990322 2727.0
785 Leschton 32608718 1490.0
786 LakeNathan 44656147 1875.0
787 Sporermouth 47969411 3393.0
788 Linnieland 9550265 3383.0
789 NorthStephanyburgh 26776700 3916.0
790 Hintzton 15528897 1357.0
791 NewAllisonfort 42332223 1184.0
792 NewMurlhaven 41447811 3703.0
793 Swaniawskiland 5618044 2606.0
794 Juanamouth 8973755 2207.0
795 EastKaylinside 40170560 1195.0
796 EastEddiefort 35537748 3785.0
797 Hilpertville 30453017 207.0
798 EastSalvatorebury 1226992 3330.0
799 Langburgh 94558 3768.0
800 NorthGrayce 26818508 1244.0
801 SouthKevinfort 30102758 2839.0
802 WestMolly 9784087 1689.0
803 Emmerichtown 16112405 484.0
804 WestLuz 37863093 3993.0
805 PortNealstad 17832718 2082.0
806 NorthHumberto 9254183 1349.0
807 PortHavenhaven 32446057 1817.0
808 PortHilario 19333834 2090.0
809 Terryland 48638439 997.0
810 Kirlinberg 15644128 587.0
811 Armandoland 4183703 -40.0
812 PortKaydenbury 2280629 2551.0
813 WestCotyborough 225904 1408.0
814 Emardstad 20490073 3355.0
815 Romagueraburgh 40358187 1653.0
816 Murrayview 21408716 49.0
817 SouthJose 48305581 1691.0
818 SouthPiercechester 16971626 895.0
819 NorthDelilahbury 9784501 2361.0
820 NorthMack 11412134 44.0
821 Stehrtown 2026339 2686.0
822 NorthAlf 2007540 2694.0
823 Dibbertfort 25905133 1494.0
824 Breannechester 36122183 505.0
825 Edytheside 31048484 3637.0
826 Toyport 19393155 930.0
827 SouthKristinland 34248221 951.0
828 Blancahaven 20467383 1206.0
829 Sadieland 35799333 2276.0
830 PortTabithamouth 42665332 511.0
831 Nolanborough 17327037 3444.0
832 EastMonserrat 26267477 3838.0
833 Kaileeside 40677207 1070.0
834 EastElinore 41201753 3234.0
835 Delilahfurt 8555661 941.0
836 NorthMeda 30832807 1907.0
837 Funkton 43304265 1359.0
838 Tyshawnmouth 28264714 499.0
839 EastAddisonstad 43117954 2399.0
840 SouthHubertstad 38692961 3214.0
841 SouthLinnea 5900963 1377.0
842 Medhurststad 47798514 1618.0
843 Reneeburgh 81788 1423.0
844 Hauckport 16513894 103.0
845 NewFelicityberg 32062682 921.0
846 EastHildegardside 46407041 2616.0
847 NewProvidenci 37273517 404.0
848 NewEllsworth 42720679 1629.0
849 Kuhlmanstad 11820864 674.0
850 Stantonport 10128066 3964.0
851 Alexandriafurt 27601470 2444.0
852 Andersonton 42114733 683.0
853 Westleyfurt 43817334 335.0
854 Jacobsonberg 18202395 3006.0
855 Sauerbury 46577361 628.0
856 Nicolasburgh 42583589 762.0
857 PortMargaretteside 22259056 1397.0
858 NorthRosettaside 14044226 2509.0
859 Giovannyberg 6959732 734.0
860 EastElisha 1534213 1834.0
861 EastAlyceside 13700583 2211.0
862 Dalechester 16709639 75.0
863 Abbigailburgh 37983072 2790.0
864 Feestville 40957805 1419.0
865 Watersstad 527300 243.0
866 WestDangelo 13949252 3359.0
867 WestLera 37234156 646.0
868 WestZack 24369764 1242.0
869 Gerlachshire 15824247 675.0
870 SouthWebster 9075283 511.0
871 PortBraulio 12731131 2360.0
872 SouthElfriedabury 20957882 2450.0
873 NorthAdelineton 34253604 1446.0
874 Hirthebury 49649854 1740.0
875 Libbyfort 23653444 1544.0
876 Austinbury 45370295 2567.0
877 EastRyley 36880564 885.0
878 Sauerview 10817270 3990.0
879 Kshlerinfort 11157719 67.0
880 Marquesstad 25095442 355.0
881 Maureenmouth 36198137 3095.0
882 Kutchfort 44981071 3843.0
883 Uptonhaven 21053356 1109.0
884 NewHarvey 43718130 163.0
885 LakeRickey 20262047 485.0
886 Bernhardmouth 15528480 2162.0
887 Averyport 35269553 1082.0
888 EastTerrellshire 31210122 2476.0
889 SouthAmbrosefort 21327788 49.0
890 SouthMilo 49469627 1215.0
891 Tommiemouth 6338473 1356.0
892 SouthJedidiahport 30478175 325.0
893 Konopelskihaven 737832 186.0
894 SouthPamelaside 9669390 1742.0
895 NewRyleigh 2315239 2476.0
896 NewKamren 15447695 1948.0
897 WestAmina 7531339 2769.0
898 Treverton 29365977 3189.0
899 Mrazmouth 17312509 2391.0
900 Langshire 57436 2269.0
901 EastKylechester 38948656 2968.0
902 Cotymouth 19558546 125.0
903 NewRasheedchester 46280652 1543.0
904 Calistaside 8563175 1571.0
905 NewEwellland 6717619 2762.0
906 PortDillanshire 5072126 544.0
907 NewFermin 42377745 2704.0
908 Shaniefurt 31459301 3846.0
909 NorthBlancheville 30560224 1930.0
910 Predovicville 35362685 2169.0
911 LakeMisty 19130193 1377.0
912 Fredericfurt 48867115 -88.0
913 Reichertmouth 12740309 1863.0
914 SouthDelphineton 7688417 3488.0
915 SouthGarry 40056160 2736.0
916 Merleville 41734109 2023.0
917 WestKatrinabury 13808381 1216.0
918 Kurtismouth 12907546 677.0
919 Enosland 6881370 742.0
920 PortMartineport 37139002 2325.0
921 EastJosieton 9688278 1811.0
922 Reichertstad 9976248 1165.0
923 Wuckertmouth 44414297 -59.0
924 SouthEnos 2651409 3578.0
925 Tyreseton 47197001 2048.0
926 LakeDemarcoshire 29154669 3569.0
927 Alessandrobury 35252523 2812.0
928 NewCandace 37660767 240.0
929 Wardland 4756449 974.0
930 SouthKarleymouth 28687541 1670.0
931 SouthTillmanfort 17561248 2637.0
932 NewFrancescamouth 43200725 1361.0
933 NorthKaliview 30121626 2650.0
934 WestDylanside 17715423 -62.0
935 PortKeeleyville 29821516 722.0
936 EastCordell 13048909 169.0
937 NorthAlberto 9905317 -69.0
938 Daytonstad 9570309 2632.0
939 Cassinfort 6162363 2817.0
940 LakeTillmanview 40757759 2961.0
941 Beahanchester 12742007 869.0
942 NorthTitoside 18487027 1976.0
943 NewWilfredo 16209284 2368.0
944 WestAntoniafurt 43446542 1247.0
945 Mayerside 2465902 3075.0
946 NorthDagmarmouth 37270206 2701.0
947 Feilhaven 6453924 982.0
948 Kreigerborough 30431604 3973.0
949 Abdielhaven 42035129 2070.0
950 NorthHoustontown 37941987 771.0
951 EastRodrick 27058714 1787.0
952 SouthOrvillehaven 38195607 3419.0
953 Johnsshire 18374313 1485.0
954 PortEnrique 1266649 2267.0
955 Jewellbury 22894173 718.0
956 LakeKobe 34937694 339.0
957 NorthDejonborough 40689014 3052.0
958 LakeEthaburgh 12055587 229.0
959 Juanastad 21615605 89.0
960 PortReginaldtown 1239287 1637.0
961 Mauriceton 31952062 2761.0
962 Elisabethside 19558892 2161.0
963 SouthDeliaview 22479903 1523.0
964 Sheldonberg 14067779 3320.0
965 LakeWilla 35316181 513.0
966 LakeJennifer 2419580 1076.0
967 Pfefferfurt 7519809 -36.0
968 Okunevaview 26444273 2234.0
969 PortArmandoshire 7539672 888.0
970 WestEldred 33319409 2105.0
971 LakeJessika 32047244 1695.0
972 Morarland 21733759 3110.0
973 LakeImmanuel 49016718 1053.0
974 Predovicshire 3326504 3825.0
975 Beerberg 4134346 891.0
976 PortMerlebury 32411814 3140.0
977 NewKatelynnchester 20679783 3374.0
978 Lelaside 46497940 3144.0
979 SouthGiovannashire 43080726 3786.0
980 Josephineville 28944227 763.0
981 NorthRogers 8061317 286.0
982 PortFrankstad 22746047 3317.0
983 Celinechester 20762759 124.0
984 LakeLamar 10308306 2550.0
985 WestJazmyne 8438011 2815.0
986 Rachaelstad 29396476 1372.0
987 NewAileenbury 2131268 950.0
988 Blandaberg 9729903 909.0
989 NewKarina 41074796 1967.0
990 Hesselport 22473 1396.0
991 Nitzschemouth 19286041 197.0
992 SouthJarenbury 3284551 1448.0
993 Mannhaven 12752151 75.0
994 NorthMary 5567092 163.0
995 SouthPaige 20282819 -51.0
996 WestDestiniport 30385313 3218.0
997 NorthRichmond 44726153 2214.0
998 NewCesarmouth 40274841 3219.0
999 Mistyview 9172472 2521.0
1000 Jadonburgh 32813131 3267.0
1001 SouthIleneland 1946277 671.0
1002 Deckowport 24644452 2611.0
1003 NewLucioberg 37586419 1127.0
1004 WestChanelhaven 43833913 142.0
1005 Everetteville 24314561 1320.0
1006 Schuppeside 49779605 2710.0
1007 WestAmy 34451465 644.0
1008 LakeNannie 35529258 3728.0
1009 NorthJosefinashire 44219507 3690.0
1010 LakeElse 48061449 890.0
1011 Waylonburgh 38560976 2558.0
1012 Petraville 34758052 311.0
1013 Elenoraberg 27225638 1823.0
1014 Cronaborough 20171112 2672.0
1015 Legrosfurt 15259170 2107.0
1016 EastAssunta 26528005 3092.0
1017 PortNikoton 27053808 2607.0
1018 Zackfort 27714812 1673.0
1019 Lefflerborough 18909319 189.0
1020 Fadelville 2623097 1174.0
1021 Bashirianchester 35336691 3960.0
1022 Nadertown 42970112 2757.0
1023 NewDeontaestad 37475469 523.0
1024 NewLerahaven 15453416 3560.0
1025 NorthMontanatown 15925110 1564.0
1026 EastReillyville 24274201 1088.0
1027 NewIsrael 24470781 1716.0
1028 NorthOral 17488792 1797.0
1029 EastAfton 30968776 3227.0
1030 Daughertybury 12279909 3302.0
1031 Salliechester 3551553 1397.0
1032 Norrisbury 14634461 2524.0
1033 NorthJovanchester 49181465 2720.0
1034 Starkborough 24588120 2721.0
1035 PortReneberg 14799743 1430.0
1036 NewOrionstad 40429282 3198.0
1037 PortRosettastad 27252928 65.0
1038 LakeShyannefurt 38323096 1302.0
1039 Janniestad 15010745 3699.0
1040 Bernierport 12399747 305.0
1041 LakeEric 7661154 3930.0
1042 EastAbdiel 2780146 684.0
1043 Dannieshire 37676396 1617.0
1044 PortHankport 14965182 3707.0
1045 PortLulachester 11222342 1537.0
1046 NewBonita 24318660 2530.0
1047 Herzogborough 23323592 259.0
1048 Howellburgh 28104116 1108.0
1049 NorthSheastad 9612866 3098.0
1050 Aylafort 47467057 555.0
1051 Lindchester 3976460 2294.0
1052 EastDaniela 24141129 3287.0
1053 Welchshire 24916187 1247.0
1054 SouthAminamouth 11201558 3448.0
1055 D'Amoreburgh 39951059 1497.0
1056 Kesslerport 24903768 968.0
1057 Hermanville 39993275 3894.0
1058 WestJocelynmouth 31037793 2814.0
1059 Sallyshire 29252674 2002.0
1060 WestVerdaside 15386732 181.0
1061 PortEmmanuelton 33812070 1249.0
1062 NewBrady 35617257 1247.0
1063 Lenniemouth 2580494 3093.0
1064 Keshawnborough 23368895 3056.0
1065 SouthAlantown 38902159 613.0
1066 PortCade 45171977 1619.0
1067 NewPamelaland 41570952 3635.0
1068 Greenholtstad 45003730 2014.0
1069 NorthTanyaberg 25277331 1093.0
1070 Goldashire 24822820 2993.0
1071 Paxtonport 7829488 918.0
1072 Reingerland 25109297 3874.0
1073 NorthMackenzie 11054027 355.0
1074 LakeAthenaton 3775957 2007.0
1075 Evehaven 39866752 425.0
1076 SouthNakia 15887091 2387.0
1077 LakeMayfort 19522480 2618.0
1078 EastEleanoraside 1952902 1341.0
1079 Wisozkville 37584253 2911.0
1080 WestDeshaun 17024072 1898.0
1081 Bettyport 29738438 3951.0
1082 Garthberg 11941815 2904.0
1083 Zboncakview 31675037 -35.0
1084 EastLucyfurt 46518620 -59.0
1085 Schinnermouth 18931870 3565.0
1086 Ernserfurt 26875819 117.0
1087 Diegofort 23619542 113.0
1088 NorthBenton 38000067 3332.0
1089 Watsicamouth 15327832 531.0
1090 Elizabethville 21318119 53.0
1091 Hahnport 18962067 1802.0
1092 NorthLuella 31370407 2047.0
1093 Chaunceyport 34878309 2424.0
1094 Gislasonhaven 44666979 2075.0
1095 SouthReyesport 39351337 1498.0
1096 Klingmouth 14179642 2331.0
1097 NewDelphine 13945786 48.0
1098 Rodrigoland 13562095 1200.0
1099 SouthSophie 2227943 790.0
1100 NorthTessieton 12306099 3288.0
1101 PortDaryltown 15450850 825.0
1102 NewClayberg 16636477 382.0
1103 Franciscomouth 18845547 3403.0
1104 Vitaborough 42941601 1402.0
1105 Dibbertstad 28994739 2636.0
1106 SouthDessie 47099700 1143.0
1107 SouthRitamouth 34090483 1055.0
1108 Blandaville 6474614 193.0
1109 Gibsontown 6787229 3649.0
1110 Bodeville 12024120 1516.0
1111 Kilbackville 38458716 1310.0
1112 NewPinkie 20980676 2303.0
1113 NewAubreymouth 36305206 1925.0
1114 Bartolettimouth 35622705 2194.0
1115 EastLayneborough 8461500 2819.0
1116 LakeAlysson 27588956 954.0
1117 NorthJoannieside 11997310 2766.0
1118 Zolamouth 31506913 2507.0
1119 Reeseland 16303150 2031.0
1120 Nevaborough 16968443 99.0
1121 Brianaview 31621287 2794.0
1122 EastWhitney 24252347 142.0
1123 Volkmanland 39840288 986.0
1124 WestHailee 44813547 3513.0
1125 SouthElliotburgh 15122358 3535.0
1126 LakeChesterburgh 40195937 1353.0
1127 Jonesview 8048558 981.0
1128 SouthMattborough 1850061 1904.0
1129 Haleymouth 5815228 554.0
1130 SouthAlfredaport 29648920 913.0
1131 SouthCarolview 23167090 1995.0
1132 Ornmouth 15625898 2334.0
1133 WestTommie 7793059 2852.0
1134 Connbury 32851569 3964.0
1135 Loniefurt 14943027 3008.0
1136 EastZoey 41837132 3822.0
1137 EastDomenicborough 45802255 1549.0
1138 EastSeth 6820424 3488.0
1139 NorthIcieview 49212619 640.0
1140 WestDomenickberg 9184463 3703.0
1141 Bartolettiport 48788117 2375.0
1142 NorthOphelia 29962854 2553.0
1143 Braxtonshire 39183682 2686.0
1144 EastMarionstad 9850875 2620.0
1145 Ellisshire 46355710 1485.0
1146 NorthCarissa 34264008 3473.0
1147 Kylaside 40973506 498.0
1148 EastMarguerite 28032192 2633.0
1149 Rolfsonland 49294837 -72.0
1150 Faheyhaven 9028645 323.0
1151 Rainafort 12881095 80.0
1152 Lehnerborough 32189392 3161.0
1153 Hanehaven 23017682 2141.0
1154 LakeShaynamouth 4111636 2245.0
1155 Jannieborough 40002892 2386.0
1156 Jeanfurt 36361543 2024.0
1157 WestBrookland 35663398 877.0
1158 Meredithton 13683569 2724.0
1159 Mannbury 565669 639.0
1160 Hegmannshire 36090903 3741.0
1161 PortDemario 29546774 2449.0
1162 SouthDevantown 28155520 3281.0
1163 Schoenland 44713073 534.0
1164 Venachester 1970659 3353.0
1165 NewDenis 32317747 2282.0
1166 EastGiovanniside 36189806 2741.0
1167 Chadborough 19821204 2690.0
1168 PortJanehaven 3243180 3203.0
1169 NewOrpha 5184508 2504.0
1170 Imeldaberg 20588843 2133.0
1171 PortLennaview 17249687 238.0
1172 Buckridgeside 17071738 3605.0
1173 LakeJaniebury 20996989 2694.0
1174 PortJerad 15930742 228.0
1175 PortShawnmouth 36241259 3515.0
1176 Lexibury 48361185 1235.0
1177 Laurelport 41447524 156.0
1178 Gaylordtown 48005162 607.0
1179 LakeJudah 15717503 3627.0
1180 PortKirstinberg 17123358 443.0
1181 Giovannyfurt 47478965 1778.0
1182 Amarahaven 23179234 1363.0
1183 SouthMerl 24549409 383.0
1184 LakeRomaine 18933333 1638.0
1185 Ellenstad 4121111 3937.0
1186 O'Reillyside 2575540 2468.0
1187 Sigmundview 497866 3036.0
1188 WestSchuylerhaven 20398818 2937.0
1189 NewJakaylaville 37518989 2940.0
1190 Orlandohaven 21049015 611.0
1191 Tellyshire 26694470 799.0
1192 EastTiaraview 19216619 1904.0
1193 NorthWyman 39291447 1461.0
1194 NewArneborough 21041919 216.0
1195 WestArnoldo 7542625 3003.0
1196 NorthAvafort 31765385 3689.0
1197 LakeJakob 30729012 1445.0
1198 Angelafort 27000566 3555.0
1199 SouthLillian 18039184 3758.0
1200 EastGabriellebury 17717122 3510.0
1201 WestVelva 42701980 385.0
1202 Berylchester 1677331 1627.0
1203 Kasandramouth 31891368 2175.0
1204 Shieldsland 2862921 2966.0
1205 Hoegerton 33650256 1521.0
1206 NorthEnos 49187053 3826.0
1207 Botsfordchester 8256057 2147.0
1208 Hackettfurt 47514625 718.0
1209 Asiafort 1498780 3805.0
1210 Doylefort 6822665 162.0
1211 NewObie 6565925 1607.0
1212 NewJerrodborough 12343916 2057.0
1213 Rosaleestad 13759329 192.0
1214 WestSadyetown 41064300 3287.0
1215 Deeland 9901977 2990.0
1216 Leonville 27789911 2966.0
1217 Hilllmouth 25890025 2655.0
1218 Olsonfort 28542382 1221.0
1219 NewWarren 18898580 2397.0
1220 LakeTaya 7493291 2290.0
1221 SouthLaurettaland 12754398 3399.0
1222 PortAntoinettemouth 10232628 3621.0
1223 Orvalside 33663911 3278.0
1224 NewRosalyn 48869387 3143.0
1225 Bobbietown 37801698 3975.0
1226 Goodwinshire 46861092 -46.0
1227 EastKane 44457751 493.0
1228 SouthAdell 9857935 2380.0
1229 Medhurstfurt 8800476 106.0
1230 Turnerberg 10096013 3473.0
1231 SouthMagnolia 18842576 2017.0
1232 Chaddton 40135587 148.0
1233 Purdyland 27579394 344.0
1234 Coltenfort 10219687 2233.0
1235 Gleichnerborough 34528455 2435.0
1236 Elainafurt 46871193 529.0
1237 EastElroy 13693184 1827.0
1238 Russelview 21861900 -82.0
1239 NorthKhalidport 904200 3644.0
1240 Earlineland 19949164 1698.0
1241 NewJaymebury 21165231 234.0
1242 NewPorterport 27011163 3737.0
1243 Rodrickville 9434162 964.0
1244 Deanville 46289079 415.0
1245 Melisaside 27021826 2369.0
1246 WestHelenetown 1697410 3118.0
1247 WestAustynbury 43759733 847.0
1248 Marcelohaven 4405711 1454.0
1249 LakeMariliestad 6409105 2234.0
1250 Kelsimouth 29187057 2523.0
1251 Mervinton 46201966 3318.0
1252 Miloview 42001064 49.0
1253 PortDortha 31824367 3244.0
1254 Kochburgh 46265838 729.0
1255 WestGerson 10452530 668.0
1256 SouthLonstad 21280927 2153.0
1257 SouthDell 5675674 1489.0
1258 Doylemouth 49793151 1762.0
1259 Careyland 5086547 1645.0
1260 Keelingville 37678383 2007.0
1261 Schaeferburgh 46682311 2444.0
1262 Annaborough 31954988 2989.0
1263 Ondrickastad 20522710 3856.0
1264 Maggiofurt 12628621 3927.0
1265 NorthMelissaside 20617502 3557.0
1266 SouthWalker 11657425 3848.0
1267 Coleshire 38176938 2294.0
1268 EastShadberg 27789423 3821.0
1269 SouthNils 14242983 3367.0
1270 Blockfurt 31194302 2128.0
1271 Schmelershire 4941577 2444.0
1272 EastJuvenal 12156263 2647.0
1273 NorthMarina 22340129 2870.0
1274 WestRolandomouth 33556056 3809.0
1275 WestEdwardo 41498266 2730.0
1276 NewKorystad 13892450 945.0
1277 LakeDangelochester 44622018 1399.0
1278 PortTryciatown 25394067 3718.0
1279 Klockoberg 19065614 818.0
1280 LakeAutumn 41213141 3614.0
1281 WestFlorianshire 30328028 671.0
1282 Ryleighfurt 12746957 1964.0
1283 WestWayneland 14315185 2272.0
1284 PortAlene 7012825 2794.0
1285 WestCarissabury 2463730 3476.0
1286 NewDameonfort 2202299 3081.0
1287 Stantonton 20571048 2852.0
1288 LakeMozelle 18182117 2063.0
1289 Dillonchester 39604283 1349.0
1290 SouthRosanna 40623392 1485.0
1291 NewDayton 44763783 1011.0
1292 Nicholemouth 31418812 3234.0
1293 SouthWillow 37716173 2552.0
1294 NewElvis 47198029 3194.0
1295 Mercedeschester 9101646 2434.0
1296 NewBobbietown 36501763 395.0
1297 Handchester 11155535 311.0
1298 EastLianamouth 14176200 3769.0
1299 SouthLambert 34456712 1373.0
1300 NorthIdell 1572912 836.0
1301 EastJulianaborough 34204332 2192.0
1302 Nolanchester 8697292 498.0
1303 NewLouisaville 20556508 2915.0
1304 Giovannibury 35598694 879.0
1305 Ankundingbury 37232326 1293.0
1306 Vandervortstad 20028502 2645.0
1307 SouthLew 7847364 165.0
1308 Manleyfort 33026273 131.0
1309 Alvismouth 4163939 -98.0
1310 Fabianbury 43379704 2654.0
1311 WestEduardoport 16262107 2979.0
1312 Kihnshire 10148139 545.0
1313 Helgaton 26133274 936.0
1314 WestSamsonhaven 4507754 2050.0
1315 WestJorgetown 24108278 2833.0
1316 EastDaryltown 8076770 3940.0
1317 NewJodyborough 28937735 24.0
1318 SouthTitoview 18752292 3643.0
1319 PortLunatown 35226924 799.0
1320 PortKatheryn 46211565 2105.0
1321 Kayafurt 24327355 3591.0
1322 Ellsworthville 11205674 1074.0
1323 Fabiolaland 13968942 1476.0
1324 EastAl 31630956 3768.0
1325 NorthTyrel 42966494 3894.0
1326 Claraland 47579628 2689.0
1327 Breitenbergstad 20043196 2544.0
1328 Dorrismouth 664224 460.0
1329 EastTianna 14479208 1439.0
1330 Matteostad 48426046 1003.0
1331 NewGermanport 38031194 1085.0
1332 Beulahburgh 20667733 3383.0
1333 Wilfredside 37247394 930.0
1334 LakeEdwina 33148299 78.0
1335 NorthJuniorchester 12148498 447.0
1336 PortEriberto 21228732 3313.0
1337 Georgetteside 21861900 3404.0
1338 LakeRhea 3940024 3221.0
1339 Reymundomouth 4010602 2603.0
1340 Helmerside 2423132 2647.0
1341 NewNickstad 15094728 3922.0
1342 LakeFeliciahaven 40032950 2821.0
1343 Rosalindton 41306320 3468.0
1344 WestSalma 29304327 3626.0
1345 Einoburgh 27430562 1573.0
1346 Kemmerstad 2135617 1809.0
1347 NewRockychester 25165159 3018.0
1348 NorthVincent 13702993 2400.0
1349 Zemlakport 46448258 426.0
1350 Jedport 25007897 95.0
1351 Andrebury 39984285 1064.0
1352 Kreigerport 44288412 2300.0
1353 Electachester 18870338 1068.0
1354 Blandaview 36951706 3114.0
1355 Rickville 44365780 3462.0
1356 Wolffberg 47583252 1911.0
1357 Brocktown 30391249 -48.0
1358 LakeDewayneshire 46081066 2577.0
1359 Alysashire 35449644 -81.0
1360 Lilianshire 44175995 3163.0
1361 Breannaton 18379711 3746.0
1362 Predovicmouth 15287473 2378.0
1363 Colemanville 39163650 656.0
1364 Melanyside 4903940 3481.0
1365 Sipesmouth 45676779 3592.0
1366 Ivaview 6090291 1937.0
1367 Macfort 21017938 3455.0
1368 Schusterchester 44862935 655.0
1369 Guyfort 7191673 9.0
1370 EastJazlynmouth 19763459 -77.0
1371 SouthBlazeview 30908873 3607.0
1372 EastLola 46082903 -47.0
1373 Oberbrunnerfort 45363624 -19.0
1374 Wymanville 16339804 698.0
1375 Effertzshire 12667242 607.0
1376 NorthJayda 3906056 136.0
1377 WestMarilyne 26958632 1665.0
1378 NorthMyraburgh 40066364 843.0
1379 Milfordton 10057861 2843.0
1380 NewJordi 10337813 2167.0
1381 LakeSilas 31848691 281.0
1382 SouthLeif 29331972 1726.0
1383 PortEveretteton 49396713 -28.0
1384 PortBryceshire 1390731 2667.0
1385 Leoneshire 36329578 750.0
1386 LakeRoyalmouth 37760656 145.0
1387 PortAurelia 5479302 -4.0
1388 Lexusburgh 40980358 1164.0
1389 Eviechester 24357265 268.0
1390 SouthJackyshire 7596347 708.0
1391 EastBerryside 4750884 2712.0
1392 LakeDanykaside 45400780 765.0
